stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,in,type
DJ31,DJ31,D.JOÃO III,,41.1572650842384,-8.66125161322375,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DJ31,True,bus
ALX1,ALX1,ALEIXO,,41.1525703035429,-8.64949303570612,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALX1,True,bus
FLU1,FLU1,FLUVIAL,,41.1487094086058,-8.65289888621767,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FLU1,True,bus
MRG1,MRG1,MIRAGAIA,,41.1414927165729,-8.61850233004762,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MRG1,True,bus
MRG2,MRG2,MIRAGAIA,,41.1416720217297,-8.61907050006626,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MRG2,True,bus
ALFG1,ALFG1,ALFÂNDEGA,,41.1438423528567,-8.6219720971298,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALFG1,True,bus
VTO4,VTO4,VIRIATO,,41.1459999840936,-8.62069442125385,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VTO4,True,bus
HSA1,HSA1,HOSP. STO. ANTÓNIO,,41.1466583373693,-8.62023665157776,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSA1,True,bus
PAL5,PAL5,PALÁCIO,,41.1484202702066,-8.62497720951777,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PAL5,True,bus
PAL4,PAL4,PALÁCIO,,41.1483368190521,-8.62474143733427,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PAL4,True,bus
JM2,JM2,JUNTA MASSARELOS,,41.1525277785088,-8.63030556121167,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JM2,True,bus
PRG3,PRG3,PR. DA GALIZA,,41.1525887273639,-8.62690403352945,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRG3,True,bus
PAL2,PAL2,PALÁCIO,,41.149144992326,-8.62544722066525,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PAL2,True,bus
PAL3,PAL3,PALÁCIO,,41.1495118251151,-8.62553157155577,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PAL3,True,bus
BIC2,BIC2,BICALHO,,41.1482913506215,-8.63657419998632,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BIC2,True,bus
GGT1,GGT1,GÓLGOTA,,41.1526388557557,-8.63369445588376,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GGT1,True,bus
GGT2,GGT2,GÓLGOTA,,41.1524444387637,-8.634111118052,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GGT2,True,bus
PRG6,PRG6,PR. DA GALIZA,,41.1523797354597,-8.62686279145699,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRG6,True,bus
PRG1,PRG1,PR. DA GALIZA,,41.1534444227942,-8.62633327866578,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRG1,True,bus
JM1,JM1,JUNTA MASSARELOS,,41.1526941731599,-8.63122138218141,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JM1,True,bus
MCE2,MCE2,MUSEU C. ELÉCTRICO,,41.1465263768996,-8.63218781651207,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MCE2,True,bus
PARR2,PARR2,PONTE DA ARRÁBIDA,,41.1484393045418,-8.64093008648626,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PARR2,True,bus
BVCM3,BVCM3,BOAVISTA CEMITÉRIO,,41.1571636941751,-8.62999767663858,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BVCM3,True,bus
BIC1,BIC1,BICALHO,,41.1485162742235,-8.63694472753747,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BIC1,True,bus
CVA2,CVA2,CARVALHOSA,,41.1561139084533,-8.62072319911182,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVA2,True,bus
BS1,BS1,BOAVISTA - B.SUCESSO,,41.156403474422,-8.62792954663119,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BS1,True,bus
BS2,BS2,BOAVISTA - B.SUCESSO,,41.1553009155342,-8.62826100753222,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BS2,True,bus
MOR2,MOR2,MOREIRA,,41.1530123963472,-8.60229543690604,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MOR2,True,bus
MOR3,MOR3,MOREIRA,,41.1537275337592,-8.59977042517573,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MOR3,True,bus
MPL2,MPL2,MARQUÊS,,41.1608022827448,-8.60413734687805,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MPL2,True,bus
COMB1,COMB1,COMBATENTES,,41.1646326910072,-8.60036700377321,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COMB1,True,bus
DAM,DAM,D.AMÉLIA,,41.1577384457354,-8.59898117319338,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DAM,True,bus
MFZ2,MFZ2,MERCADO DA FOZ,,41.1540205831205,-8.67391441127182,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MFZ2,True,bus
PRI1,PRI1,PR. DO IMPÉRIO,,41.155866253417,-8.67134866018696,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRI1,True,bus
PRI4,PRI4,PR. DO IMPÉRIO,,41.1556162853074,-8.67129311924875,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRI4,True,bus
DL1,DL1,D. LEONOR,,41.1470002872842,-8.65970781385828,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DL1,True,bus
CNT1,CNT1,CANTAREIRA,,41.1480577804287,-8.66455238837051,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CNT1,True,bus
MFZ1,MFZ1,MERCADO DA FOZ,,41.155047505215,-8.67334280576561,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MFZ1,True,bus
IFOZ1,IFOZ1,IGREJA DA FOZ,,41.1483982376013,-8.66941675479297,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IFOZ1,True,bus
SRLZ1,SRLZ1,SENHORA DA LUZ,,41.1500328932095,-8.67587643762635,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SRLZ1,True,bus
DL2,DL2,D. LEONOR,,41.1472440994815,-8.66020399793129,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DL2,True,bus
CNT2,CNT2,CANTAREIRA,,41.1481360444414,-8.66530765727305,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CNT2,True,bus
PING1,PING1,PRAIA DOS INGLESES,,41.1516235147649,-8.67690110011498,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PING1,True,bus
PLUZ1,PLUZ1,PRAIA DA LUZ,,41.1536263968819,-8.67878721853992,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PLUZ1,True,bus
PRDR2,PRDR2,PRADO REPOUSO,,41.1459526583603,-8.5966446581527,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRDR2,True,bus
SCR4,SCR4,S. CRISPIM,,41.1606628532816,-8.59285562788599,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SCR4,True,bus
MPL4,MPL4,MARQUÊS,,41.161357793076,-8.6048085503574,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MPL4,True,bus
BL1,BL1,BARROS LIMA,,41.1544221918691,-8.59532061714942,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BL1,True,bus
DCAS1,DCAS1,DOZE CASAS,,41.1590806630085,-8.60457772791621,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DCAS1,True,bus
DC2,DC2,DIOGO CÃO,,41.1659201357315,-8.59223330715016,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DC2,True,bus
PBSS2,PBSS2,PINTO BESSA,,41.1489289229543,-8.58833717126174,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PBSS2,True,bus
HER2,HER2,HEROISMO,,41.1465096843364,-8.59296448280582,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HER2,True,bus
SLZ3,SLZ3,S. LÁZARO,,41.1458008327667,-8.6013337214031,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SLZ3,True,bus
PRF2,PRF2,PR. DAS FLORES,,41.155749946845,-8.59163890897065,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRF2,True,bus
ESCN1,ESCN1,ESCOLA NORMAL,,41.1553610799353,-8.60277780513672,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ESCN1,True,bus
MCAM2,MCAM2,MONTE CAMPANHÃ,,41.157002595512,-8.57463536706399,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MCAM2,True,bus
CPL1,CPL1,CAMPO LINDO,,41.1672599428658,-8.61076995788132,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPL1,True,bus
MLAR1,MLAR1,MANUEL LARANJEIRA,,41.1731640426379,-8.59872368328375,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MLAR1,True,bus
NDA2,NDA2,NOEDA,,41.1458516891985,-8.58363665180338,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=NDA2,True,bus
JRC3,JRC3,JOÃO R.CABRILHO,,41.1553055786091,-8.66072226033176,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JRC3,True,bus
SMAI2,SMAI2,SALGUEIRO MAIA,,41.1483888917069,-8.63169439349687,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SMAI2,True,bus
HPRL1,HPRL1,HOSP. PRELADA,,41.1693205099808,-8.62556391256732,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HPRL1,True,bus
QTL1,QTL1,QUARTEL MILITAR,,41.1824990936919,-8.63883268993209,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QTL1,True,bus
BLRB4,BLRB4,BOLHÃO,,41.1509758733737,-8.60699735390389,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLRB4,True,bus
BSEE2,BSEE2,BR.STO.EUGÉNIO (ESCOLA),,41.1790876474598,-8.6373819732689,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BSEE2,True,bus
BS6,BS6,BOAVISTA - B. SUCESSO,,41.1558221345343,-8.62835333783781,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BS6,True,bus
C24A2,C24A2,CAMPO 24 DE AGOSTO,,41.1486208369036,-8.5977740782175,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=C24A2,True,bus
CPU1,CPU1,CAPUCHINHOS,,41.182237393897,-8.61808082455031,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPU1,True,bus
DQL1,DQL1,DUQUE LOULÉ,,41.1455321861289,-8.60361611371884,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DQL1,True,bus
JPAZ1,JPAZ1,JULGADO DE PAZ,,41.17577772978,-8.64466664303995,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JPAZ1,True,bus
PUNV,PUNV,PÓLO UNIVERSITÁRIO (METRO),,41.1763856100317,-8.60351239975616,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PUNV,True,bus
FEUP1,FEUP1,FACULDADE DE ENGENHARIA,,41.1791344315331,-8.59849136642027,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FEUP1,True,bus
FEUP2,FEUP2,FACULDADE DE ENGENHARIA,,41.1790833201085,-8.5987499771748,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FEUP2,True,bus
SJBC1,SJBC1,S.JOÃO BOSCO,,41.1660897361696,-8.6478274608317,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SJBC1,True,bus
SJBC2,SJBC2,S.JOÃO BOSCO,,41.1660026784484,-8.64800538988922,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SJBC2,True,bus
AZV2,AZV2,AZEVEDO,,41.1517777397172,-8.56708333003631,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AZV2,True,bus
MLH5,MLH5,MOLHE,,41.1600004000265,-8.68162790785629,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MLH5,True,bus
RFAR1,RFAR1,FOZ,,41.152731792982,-8.67729340012587,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RFAR1,True,bus
PASS3,PASS3,PASSEIO ALEGRE,,41.1491439635298,-8.67209394987773,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PASS3,True,bus
PASS4,PASS4,PASSEIO ALEGRE,,41.1489912195723,-8.67163967085298,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PASS4,True,bus
PVC1,PVC1,PÊRO VAZ CAMINHA,,41.1572273875454,-8.6679042193105,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PVC1,True,bus
STLN1,STLN1,STA. LUZIA (NORTE),,41.1796443826163,-8.62434868951143,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=STLN1,True,bus
ASP2,ASP2,ALBERTO SAMPAIO,,41.1783110179311,-8.6273765089751,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASP2,True,bus
MLAM3,MLAM3,MARIA LAMAS,,41.1696998849824,-8.6340152589153,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MLAM3,True,bus
SRVM4,SRVM4,SERRALVES (MUSEU),,41.1597830226672,-8.66062647528,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SRVM4,True,bus
1CAM1,1CAM1,CARLOS AMARANTE,,41.1756517501518,-8.6141927778552,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=1CAM1,True,bus
MCBL3,MCBL3,MERCADO DO BOLHÃO,,41.1492570813036,-8.60770910036793,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MCBL3,True,bus
IANT3,IANT3,IGREJA DAS ANTAS,,41.1636281182807,-8.58888262081722,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IANT3,True,bus
STP1,STP1,SANTOS POUSADA,,41.1532499566326,-8.60027774459115,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=STP1,True,bus
GCRT3,GCRT3,GONÇALO CRISTÓVÃO,,41.1550245532024,-8.6099572860598,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GCRT3,True,bus
PRSM3,PRSM3,PARAÍSO (METRO),,41.1576630690436,-8.60989305846821,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRSM3,True,bus
FCUP1,FCUP1,FACULDADE DE CIÊNCIAS,,41.1538376681773,-8.6413089854877,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FCUP1,True,bus
FCUP2,FCUP2,FACULDADE DE CIÊNCIAS,,41.1536144951703,-8.64103456565671,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FCUP2,True,bus
HSA6,HSA6,R.RESTAURAÇÃO,,41.1459220264334,-8.62062618349244,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSA6,True,bus
ANT2,ANT2,ANTAS (L. CIDADÃO),,41.1649271601554,-8.58917808709332,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ANT2,True,bus
CRT,CRT,CARTES,,41.1620832853737,-8.57530556423197,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRT,True,bus
HER1,HER1,HEROISMO,,41.1465004371053,-8.59223719745347,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HER1,True,bus
RBRI2,RBRI2,RIBEIRA (INFANTE),,41.1405331519631,-8.61668169958564,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBRI2,True,bus
BFM2,BFM2,BONFIM,,41.1504444174737,-8.59474998856181,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BFM2,True,bus
BFM8,BFM8,BONFIM,,41.1514778185856,-8.59426156525101,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BFM8,True,bus
BL2,BL2,BARROS LIMA,,41.1551019069059,-8.59543679464357,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BL2,True,bus
AUS,AUS,ESC. AURÉLIA SOUSA,,41.1604215097422,-8.60058364507516,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AUS,True,bus
FTNH1,FTNH1,FONTINHA,,41.1561093438492,-8.60455638317081,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FTNH1,True,bus
BFTM1,BFTM1,BR. FONTE DA MOURA,,41.1710217072126,-8.65798214411239,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BFTM1,True,bus
PQC2,PQC2,PARQUE DA CIDADE,,41.1714420475877,-8.67819068762483,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PQC2,True,bus
ALD2,ALD2,ALDOAR JUNTA  FREG.,,41.1708471737804,-8.67051619415203,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALD2,True,bus
REAL2,REAL2,REAL,,41.1762398632315,-8.66963642060265,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=REAL2,True,bus
VLRA3,VLRA3,VILARINHA,,41.1719444343037,-8.6729166977641,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VLRA3,True,bus
ELVG1,ELVG1,ELEVADOR GUINDAIS,,41.1411195006185,-8.61054713593278,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ELVG1,True,bus
ELVG2,ELVG2,ELEVADOR GUINDAIS,,41.1412720739477,-8.61066735453043,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ELVG2,True,bus
PRL8,PRL8,PR. DA LIBERDADE,,41.1459510559073,-8.61198809525164,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRL8,True,bus
PRR3,PRR3,PR. DA REPÚBLICA,,41.1552678583988,-8.61162265029952,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRR3,True,bus
BTLH1,BTLH1,BATALHA,,41.145083316354,-8.60716661149907,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BTLH1,True,bus
MPL11,MPL11,MARQUÊS,,41.160711869173,-8.60600321642519,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MPL11,True,bus
PRDJ1,PRDJ1,PR. D. JOÃO I,,41.1480419423716,-8.608387290426,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRDJ1,True,bus
GCRT2,GCRT2,GONÇALO CRISTÓVÃO,,41.154420642738,-8.61010777189339,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GCRT2,True,bus
BTLH5,BTLH5,BATALHA,,41.1437222121175,-8.60408329160133,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BTLH5,True,bus
MPL9,MPL9,MARQUÊS,,41.1614866821115,-8.60473346172423,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MPL9,True,bus
BLRB2,BLRB2,BOLHÃO,,41.1516718213899,-8.60719191085997,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLRB2,True,bus
FSTO1,FSTO1,FERR. DOS SANTOS,,41.1597222011059,-8.57747222902949,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FSTO1,True,bus
ETRP2,ETRP2,EDIF. TRANSPARENTE,,41.1717924389624,-8.68776250176329,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ETRP2,True,bus
HSJ2,HSJ2,HOSP. S. JOÃO (METRO),,41.1833280866179,-8.60242469540698,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSJ2,True,bus
CMS2,CMS2,CASA DA MÚSICA (METRO),,41.16121655745,-8.6299658086002,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMS2,True,bus
CMS4,CMS4,CASA DA MÚSICA (METRO),,41.1611021995597,-8.62969591298862,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMS4,True,bus
CMS5,CMS5,CASA DA MÚSICA (METRO),,41.1612789821722,-8.62985583329822,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMS5,True,bus
ESED2,ESED2,ESC. SUP. EDUCAÇÃO,,41.1813889166248,-8.59766665655445,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ESED2,True,bus
BCM2,BCM2,BOAVISTA-CASA DA MÚSICA,,41.1597725544825,-8.62852468697102,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BCM2,True,bus
CSBV,CSBV,CASA DE SAÚDE DA BOAVISTA,,41.16447896729,-8.63210842357714,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSBV,True,bus
CSBV1,CSBV1,CASA DE SAÚDE DA BOAVISTA,,41.1651372197019,-8.6309777865394,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSBV1,True,bus
HSA,HSA,HOSP.STO. ANTÓNIO,,41.1464877083962,-8.62034235435485,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSA,True,bus
DSQ,DSQ,DOMINGOS SEQUEIRA,,41.1628648083021,-8.63141617010889,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DSQ,True,bus
CVI6,CVI6,CARVALHIDO,,41.1665887866509,-8.6270152144763,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVI6,True,bus
ESR1,ESR1,ESC.SOARES DOS REIS,,41.1580611111064,-8.59354282698459,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ESR1,True,bus
INSA1,INSA1,IGREJA N.SRA DA AJUDA,,41.1531665240296,-8.65934817160244,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=INSA1,True,bus
INSA2,INSA2,IGREJA N.SRA DA AJUDA,,41.1534667457696,-8.65906847497274,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=INSA2,True,bus
ABVT1,ABVT1,AV.DA BOAVISTA,,41.1627999894611,-8.66342341982453,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ABVT1,True,bus
ABVT2,ABVT2,AV.DA BOAVISTA,,41.1629721782296,-8.66322225860359,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ABVT2,True,bus
ALXH3,ALXH3,ALEX. HERCULANO,,41.1442427332737,-8.60525018060673,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALXH3,True,bus
QBNJ2,QBNJ2,QUINTA DE BONJÓIA,,41.1528339625569,-8.57688271098788,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QBNJ2,True,bus
TBNJ2,TBNJ2,TRAVESSA DE BONJÓIA,,41.1526695827903,-8.57980028569838,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TBNJ2,True,bus
PINC2,PINC2,PINHEIRO DE CAMPANHÃ,,41.1516350447375,-8.58186607499824,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PINC2,True,bus
RBR2,RBR2,RIBEIRA,,41.1412184432508,-8.61426370642136,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBR2,True,bus
GRJ,GRJ,GUERRA JUNQUEIRO,,41.1558382701885,-8.63731484377377,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GRJ,True,bus
GGF1,GGF1,GUILHERME GOMES FERNANDES,,41.1476664237371,-8.614668676816,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GGF1,True,bus
HSM2,HSM2,HOSP. STA. MARIA,,41.1601662272598,-8.60989932960432,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSM2,True,bus
LUG2,LUG2,LUGARINHO,,41.1674776706159,-8.6317097701762,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LUG2,True,bus
SRVM5,SRVM5,SERRALVES (MUSEU),,41.1594967680027,-8.66009863857727,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SRVM5,True,bus
VENZ1,VENZ1,VENEZUELA,,41.1574219989197,-8.6430152766801,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VENZ1,True,bus
VENZ2,VENZ2,VENEZUELA,,41.1573109003655,-8.64315416290276,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VENZ2,True,bus
BS10,BS10,BOAVISTA (BOM SUCESSO),,41.1560609214012,-8.62862629311067,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BS10,True,bus
LME1,LME1,LOPES DE MENDONÇA,,41.1565277455599,-8.66394448803643,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LME1,True,bus
VIS1,VIS1,VISO (METRO),,41.1786603631807,-8.64532898484229,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VIS1,True,bus
VIS2,VIS2,VISO (METRO),,41.1780891632538,-8.64661388889731,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VIS2,True,bus
VIS3,VIS3,VISO,,41.1778055325872,-8.64222219925433,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VIS3,True,bus
HPRL2,HPRL2,HOSP. PRELADA,,41.1700987281486,-8.62592521262739,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HPRL2,True,bus
